"","Call_askPrice","Call_askQty","Call_bidprice","Call_bidQty","Call_change","Call_changeinOpenInterest","Call_expiryDate","Call_identifier","Call_impliedVolatility","Call_lastPrice","Call_openInterest","Call_pChange","Call_pchangeinOpenInterest","Call_strikePrice","Call_totalBuyQuantity","Call_totalSellQuantity","Call_totalTradedVolume","Call_underlying","Call_underlyingValue","expiryDate","Put_askPrice","Put_askQty","Put_bidprice","Put_bidQty","Put_change","Put_changeinOpenInterest","Put_expiryDate","Put_identifier","Put_impliedVolatility","Put_lastPrice","Put_openInterest","Put_pChange","Put_pchangeinOpenInterest","Put_strikePrice","Put_totalBuyQuantity","Put_totalSellQuantity","Put_totalTradedVolume","Put_underlying","Put_underlyingValue","strikePrice","current_time"
"450","269.4","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE16250.00","0","0","0","0","0","16250","0","4800","0","NIFTY","15824.05","16-Sep-2021","692.2","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE16250.00","0","0","0","0","0","16250","0","4800","0","NIFTY","15824.05","16250",2021-07-23 01:22:42
"451","299","100","106.5","50","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE16250.00","0","0","0","0","0","16250","1350","4900","0","NIFTY","15824.05","30-Sep-2021","698.95","4800","0","0","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021PE16250.00","0","0","0","0","0","16250","0","4900","0","NIFTY","15824.05","16250",2021-07-23 01:22:42
"452","0.05","900","0","0","-2.5","-1142","22-Jul-2021","OPTIDXNIFTY22-07-2021CE16250.00","16.64","0.05","3706","-98.0392156862745","-23.5561056105611","16250","0","199650","19164","NIFTY","15824.05","22-Jul-2021","426.3","1950","423.1","750","-179.75","4","22-Jul-2021","OPTIDXNIFTY22-07-2021PE16250.00","31.47","427.7","69","-29.5909128323319","6.15384615384615","16250","17325","17850","178","NIFTY","15824.05","16250",2021-07-23 01:22:42
"453","14","50","10.45","50","-0.950000000000001","124","05-Aug-2021","OPTIDXNIFTY05-08-2021CE16250.00","9.08","13.6","215","-6.52920962199313","136.263736263736","16250","49700","11750","461","NIFTY","15824.05","05-Aug-2021","442.35","100","361.2","1000","-509.8","1","05-Aug-2021","OPTIDXNIFTY05-08-2021PE16250.00","17.99","452.1","1","-52.9992722736251","0","16250","5800","5950","1","NIFTY","15824.05","16250",2021-07-23 01:22:42
"454","3.5","8000","3.45","5550","-2.95","12241","29-Jul-2021","OPTIDXNIFTY29-07-2021CE16300.00","11.07","3.45","37949","-46.09375","47.6155282402365","16300","144350","114550","84847","NIFTY","15824.05","29-Jul-2021","481.8","100","477.45","500","-179.45","-149","29-Jul-2021","OPTIDXNIFTY29-07-2021PE16300.00","19.61","479.6","2563","-27.228586601927","-5.49410029498525","16300","17200","13100","857","NIFTY","15824.05","16300",2021-07-23 01:22:42
"455","11.55","50","10.15","3150","-3.5","984","05-Aug-2021","OPTIDXNIFTY05-08-2021CE16300.00","9.26","10.15","1577","-25.6410256410256","165.935919055649","16300","18700","8550","6631","NIFTY","15824.05","05-Aug-2021","487.45","50","463.25","50","-172.45","20","05-Aug-2021","OPTIDXNIFTY05-08-2021PE16300.00","18.15","491.45","33","-25.9752974845609","153.846153846154","16300","7200","7200","27","NIFTY","15824.05","16300",2021-07-23 01:22:42
"456","21","50","17","50","-33.75","41","12-Aug-2021","OPTIDXNIFTY12-08-2021CE16300.00","8.73","21.25","47","-61.3636363636364","683.333333333333","16300","14150","650","76","NIFTY","15824.05","12-Aug-2021","570.45","4800","379.15","4800","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021PE16300.00","0","0","0","0","0","16300","4800","4800","0","NIFTY","15824.05","16300",2021-07-23 01:22:42
"457","1919.5","2850","1819.55","2850","0","0","29-Jul-2021","OPTIDXNIFTY29-07-2021CE13950.00","0","0","0","0","0","13950","9550","9900","0","NIFTY","15824.05","29-Jul-2021","2.85","50","0.35","18000","0","0","29-Jul-2021","OPTIDXNIFTY29-07-2021PE13950.00","0","0","0","0","0","13950","21750","3050","0","NIFTY","15824.05","13950",2021-07-23 01:22:42
"458","170.25","4800","0.2","50","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021CE16300.00","0","0","0","0","0","16300","50","4800","0","NIFTY","15824.05","18-Aug-2021","688.35","4800","379.75","4800","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021PE16300.00","0","0","0","0","0","16300","4800","4800","0","NIFTY","15824.05","16300",2021-07-23 01:22:42
"459","52.5","150","52.05","50","13.9","2819","26-Aug-2021","OPTIDXNIFTY26-08-2021CE16300.00","8.36","52","12257","36.4829396325459","29.8686162322526","16300","19250","12150","16130","NIFTY","15824.05","26-Aug-2021","492.7","50","485.2","100","-158.8","61","26-Aug-2021","OPTIDXNIFTY26-08-2021PE16300.00","15.09","485.15","343","-24.6602997127106","21.6312056737589","16300","11700","13150","251","NIFTY","15824.05","16300",2021-07-23 01:22:42
"460","206.5","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE16300.00","0","0","0","0","0","16300","0","4800","0","NIFTY","15824.05","02-Sep-2021","701.95","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE16300.00","0","0","0","0","0","16300","0","4800","0","NIFTY","15824.05","16300",2021-07-23 01:22:42
"461","233.1","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE16300.00","0","0","0","0","0","16300","0","4800","0","NIFTY","15824.05","09-Sep-2021","695.7","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE16300.00","0","0","0","0","0","16300","0","4800","0","NIFTY","15824.05","16300",2021-07-23 01:22:42
"462","258.3","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE16300.00","0","0","0","0","0","16300","0","4800","0","NIFTY","15824.05","16-Sep-2021","701.95","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE16300.00","0","0","0","0","0","16300","0","4800","0","NIFTY","15824.05","16300",2021-07-23 01:22:42
"463","147.95","50","127.4","50","32.3","472","30-Sep-2021","OPTIDXNIFTY30-09-2021CE16300.00","7.5","135.75","1411","31.2228129531174","50.2662406815761","16300","10050","2600","1563","NIFTY","15824.05","30-Sep-2021","540.85","50","513.65","100","-167.15","25","30-Sep-2021","OPTIDXNIFTY30-09-2021PE16300.00","16.01","532.85","90","-23.8785714285714","38.4615384615385","16300","300","5050","30","NIFTY","15824.05","16300",2021-07-23 01:22:42
"464","0.05","19125","0","0","-2.4","-22126","22-Jul-2021","OPTIDXNIFTY22-07-2021CE16300.00","18.41","0.05","21008","-97.9591836734694","-51.2959614225437","16300","0","279675","121070","NIFTY","15824.05","22-Jul-2021","476.3","1950","473.55","750","-185.8","-38","22-Jul-2021","OPTIDXNIFTY22-07-2021PE16300.00","32.8","476.4","55","-28.0579885231048","-40.8602150537634","16300","17850","18825","119","NIFTY","15824.05","16300",2021-07-23 01:22:42
"465","2.8","50","2.7","50","-3.55","2538","29-Jul-2021","OPTIDXNIFTY29-07-2021CE16350.00","11.35","2.4","3816","-59.6638655462185","198.591549295775","16350","99950","87200","13118","NIFTY","15824.05","29-Jul-2021","532.3","400","526.1","300","-190.05","3","29-Jul-2021","OPTIDXNIFTY29-07-2021PE16350.00","20.34","526.15","74","-26.535883831332","4.22535211267606","16350","15750","12400","11","NIFTY","15824.05","16350",2021-07-23 01:22:42
"466","119.45","4800","0.3","50","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021CE16350.00","0","0","0","0","0","16350","100","4800","0","NIFTY","15824.05","12-Aug-2021","618.8","4800","440.4","4800","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021PE16350.00","0","0","0","0","0","16350","4800","4800","0","NIFTY","15824.05","16350",2021-07-23 01:22:42
"467","0.05","4275","0","0","-2.15","-800","22-Jul-2021","OPTIDXNIFTY22-07-2021CE16350.00","20.16","0.05","2695","-97.7272727272727","-22.8898426323319","16350","0","201375","10453","NIFTY","15824.05","22-Jul-2021","549.7","3000","510.3","3000","-156.55","-3","22-Jul-2021","OPTIDXNIFTY22-07-2021PE16350.00","49.48","542.45","9","-22.3962804005722","-25","16350","16575","15150","8","NIFTY","15824.05","16350",2021-07-23 01:22:42
"468","1988.35","1500","1809.75","75","0","0","22-Jul-2021","OPTIDXNIFTY22-07-2021CE13950.00","0","0","0","0","0","13950","6375","6300","0","NIFTY","15824.05","22-Jul-2021","0.2","3000","0","0","-0.05","0","22-Jul-2021","OPTIDXNIFTY22-07-2021PE13950.00","0","0.25","0","-16.6666666666667","0","13950","0","121800","0","NIFTY","15824.05","13950",2021-07-23 01:22:42
"469","163.75","4800","0.2","50","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021CE16350.00","0","0","0","0","0","16350","50","4800","0","NIFTY","15824.05","18-Aug-2021","724.35","4800","419.35","4800","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021PE16350.00","0","0","0","0","0","16350","4800","4800","0","NIFTY","15824.05","16350",2021-07-23 01:22:42
"470","44.75","50","40.05","300","13","195","26-Aug-2021","OPTIDXNIFTY26-08-2021CE16350.00","8.48","43.8","426","42.2077922077922","84.4155844155844","16350","23900","8400","509","NIFTY","15824.05","26-Aug-2021","612.05","1900","480.95","50","-98.75","1","26-Aug-2021","OPTIDXNIFTY26-08-2021PE16350.00","15.22","521.4","2","-15.9235668789809","100","16350","4900","9200","1","NIFTY","15824.05","16350",2021-07-23 01:22:42
"471","196.35","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE16350.00","0","0","0","0","0","16350","0","4800","0","NIFTY","15824.05","02-Sep-2021","747.55","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE16350.00","0","0","0","0","0","16350","0","4800","0","NIFTY","15824.05","16350",2021-07-23 01:22:42
"472","222.6","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE16350.00","0","0","0","0","0","16350","0","4800","0","NIFTY","15824.05","09-Sep-2021","748.05","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE16350.00","0","0","0","0","0","16350","0","4800","0","NIFTY","15824.05","16350",2021-07-23 01:22:42
"473","247.55","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE16350.00","0","0","0","0","0","16350","0","4800","0","NIFTY","15824.05","16-Sep-2021","749.75","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE16350.00","0","0","0","0","0","16350","0","4800","0","NIFTY","15824.05","16350",2021-07-23 01:22:42
"474","249","100","81.2","50","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE16350.00","0","0","0","0","0","16350","450","4900","0","NIFTY","15824.05","30-Sep-2021","699","100","0","0","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021PE16350.00","0","0","0","0","0","16350","0","5000","0","NIFTY","15824.05","16350",2021-07-23 01:22:42
"475","12.2","650","5.1","600","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021CE16350.00","0","0","0","0","0","16350","7650","10050","0","NIFTY","15824.05","05-Aug-2021","588.15","1000","450.5","4800","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021PE16350.00","0","0","0","0","0","16350","5800","5800","0","NIFTY","15824.05","16350",2021-07-23 01:22:42
"476","2.65","200","2.4","50","-2.8","5543","29-Jul-2021","OPTIDXNIFTY29-07-2021CE16400.00","12.48","2.65","26067","-51.3761467889908","27.0074059637498","16400","180100","165400","58586","NIFTY","15824.05","29-Jul-2021","582.1","100","573.25","50","-184.75","-66","29-Jul-2021","OPTIDXNIFTY29-07-2021PE16400.00","22.95","582.15","206","-24.0904941974182","-24.2647058823529","16400","16250","12550","120","NIFTY","15824.05","16400",2021-07-23 01:22:42
"477","14.95","100","10.8","250","-6.3","13","12-Aug-2021","OPTIDXNIFTY12-08-2021CE16400.00","8.76","11.65","23","-35.0974930362117","130","16400","13250","1500","55","NIFTY","15824.05","12-Aug-2021","668.2","4800","508.75","4800","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021PE16400.00","0","0","0","0","0","16400","4800","4800","0","NIFTY","15824.05","16400",2021-07-23 01:22:42
"478","162.85","4800","0.2","50","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021CE16400.00","0","0","0","0","0","16400","50","4800","0","NIFTY","15824.05","18-Aug-2021","779.45","4800","503.15","4800","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021PE16400.00","0","0","0","0","0","16400","4800","4800","0","NIFTY","15824.05","16400",2021-07-23 01:22:42
"479","1857.35","50","1848.55","350","168.1","444","26-Aug-2021","OPTIDXNIFTY26-08-2021CE14000.00","0","1848.6","1355","10.0029753049688","48.7376509330406","14000","8250","8250","550","NIFTY","15824.05","26-Aug-2021","7.45","50","7.15","700","-5.45","1874","26-Aug-2021","OPTIDXNIFTY26-08-2021PE14000.00","20.84","7.15","9412","-43.2539682539683","24.8607057574954","14000","47100","41800","5252","NIFTY","15824.05","14000",2021-07-23 01:22:42
"480","35.55","100","34.15","50","8.3","1252","26-Aug-2021","OPTIDXNIFTY26-08-2021CE16400.00","8.41","34.45","8917","31.7399617590822","16.3339856490541","16400","23450","4750","12568","NIFTY","15824.05","26-Aug-2021","571.8","50","568.45","500","-152.35","92","26-Aug-2021","OPTIDXNIFTY26-08-2021PE16400.00","16.12","571.8","266","-21.0384588828281","52.8735632183908","16400","11300","9250","302","NIFTY","15824.05","16400",2021-07-23 01:22:42
"481","186.6","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE16400.00","0","0","0","0","0","16400","0","4800","0","NIFTY","15824.05","02-Sep-2021","768.65","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE16400.00","0","0","0","0","0","16400","0","4800","0","NIFTY","15824.05","16400",2021-07-23 01:22:42
"482","212.5","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE16400.00","0","0","0","0","0","16400","0","4800","0","NIFTY","15824.05","09-Sep-2021","769.55","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE16400.00","0","0","0","0","0","16400","0","4800","0","NIFTY","15824.05","16400",2021-07-23 01:22:42
"483","237.15","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE16400.00","0","0","0","0","0","16400","0","4800","0","NIFTY","15824.05","16-Sep-2021","764.45","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE16400.00","0","0","0","0","0","16400","0","4800","0","NIFTY","15824.05","16400",2021-07-23 01:22:42
"484","102.3","50","101","50","23.55","343","30-Sep-2021","OPTIDXNIFTY30-09-2021CE16400.00","7.46","101.85","1655","30.0766283524904","26.1432926829268","16400","6550","3100","1396","NIFTY","15824.05","30-Sep-2021","632.25","50","501.05","50","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021PE16400.00","0","654.45","10","0","0","16400","1150","250","0","NIFTY","15824.05","16400",2021-07-23 01:22:42
"485","0.05","17775","0","0","-2.1","-8315","22-Jul-2021","OPTIDXNIFTY22-07-2021CE16400.00","21.89","0.05","10934","-97.6744186046512","-43.1970491973609","16400","0","267900","56935","NIFTY","15824.05","22-Jul-2021","596","975","560.3","3000","-201.7","-33","22-Jul-2021","OPTIDXNIFTY22-07-2021PE16400.00","52.71","592.3","25","-25.4030226700252","-56.8965517241379","16400","16575","16650","55","NIFTY","15824.05","16400",2021-07-23 01:22:42
"486","8.95","150","7.1","50","-3.8","386","05-Aug-2021","OPTIDXNIFTY05-08-2021CE16400.00","10.07","7.05","586","-35.0230414746544","193","16400","34100","13200","1828","NIFTY","15824.05","05-Aug-2021","593.95","200","558.15","200","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021PE16400.00","0","624.5","1","0","0","16400","6000","6000","0","NIFTY","15824.05","16400",2021-07-23 01:22:42
"487","2.4","300","2.2","50","-3.4","209","29-Jul-2021","OPTIDXNIFTY29-07-2021CE16450.00","12.9","2.05","3519","-62.3853211009174","6.31419939577039","16450","94900","88150","10888","NIFTY","15824.05","29-Jul-2021","631.3","100","624.55","100","-179.45","1","29-Jul-2021","OPTIDXNIFTY29-07-2021PE16450.00","23.93","630.15","38","-22.165266798419","2.7027027027027","16450","15450","12200","3","NIFTY","15824.05","16450",2021-07-23 01:22:42
"488","15.1","550","4.1","1500","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021CE16450.00","0","0","0","0","0","16450","1500","7900","0","NIFTY","15824.05","05-Aug-2021","694","1000","538.4","1000","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021PE16450.00","0","0","0","0","0","16450","5800","5800","0","NIFTY","15824.05","16450",2021-07-23 01:22:42
"489","96.15","4800","1.25","50","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021CE16450.00","0","0","0","0","0","16450","100","4800","0","NIFTY","15824.05","12-Aug-2021","724","4800","558.3","4800","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021PE16450.00","0","0","0","0","0","16450","4800","4800","0","NIFTY","15824.05","16450",2021-07-23 01:22:42
"490","1911.45","50","1889.05","50","154.6","56","30-Sep-2021","OPTIDXNIFTY30-09-2021CE14000.00","0","1892","418.5","8.89835386209278","15.448275862069","14000","5450","5450","96","NIFTY","15824.05","30-Sep-2021","22.85","50","20.5","150","-12.3","210.5","30-Sep-2021","OPTIDXNIFTY30-09-2021PE14000.00","18.95","22","16221","-35.8600583090379","1.31476218731457","14000","25650","3750","1553","NIFTY","15824.05","14000",2021-07-23 01:22:42
"491","162.85","4800","0.2","50","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021CE16450.00","0","0","0","0","0","16450","50","4800","0","NIFTY","15824.05","18-Aug-2021","847","4800","543.4","4800","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021PE16450.00","0","0","0","0","0","16450","4800","4800","0","NIFTY","15824.05","16450",2021-07-23 01:22:42
"492","33.6","50","26.4","50","5.75","82","26-Aug-2021","OPTIDXNIFTY26-08-2021CE16450.00","8.51","28.6","169","25.164113785558","94.2528735632184","16450","27100","8450","420","NIFTY","15824.05","26-Aug-2021","702.65","1900","540.25","1900","-801.65","1","26-Aug-2021","OPTIDXNIFTY26-08-2021PE16450.00","16.87","620.1","1","-56.3847371197468","0","16450","9200","9200","1","NIFTY","15824.05","16450",2021-07-23 01:22:42
"493","177.2","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE16450.00","0","0","0","0","0","16450","0","4800","0","NIFTY","15824.05","02-Sep-2021","823.7","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE16450.00","0","0","0","0","0","16450","0","4800","0","NIFTY","15824.05","16450",2021-07-23 01:22:42
"494","202.75","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE16450.00","0","0","0","0","0","16450","0","4800","0","NIFTY","15824.05","09-Sep-2021","822.9","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE16450.00","0","0","0","0","0","16450","0","4800","0","NIFTY","15824.05","16450",2021-07-23 01:22:42
"495","0.05","3825","0","0","-2.1","-55","22-Jul-2021","OPTIDXNIFTY22-07-2021CE16450.00","23.61","0.05","2520","-97.6744186046512","-2.13592233009709","16450","0","204300","6564","NIFTY","15824.05","22-Jul-2021","649.65","75","610.3","3000","-197.75","0","22-Jul-2021","OPTIDXNIFTY22-07-2021PE16450.00","50.41","635.1","11","-23.7437713874047","0","16450","17025","14250","9","NIFTY","15824.05","16450",2021-07-23 01:22:42
"496","199","100","60.5","50","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE16450.00","0","0","0","0","0","16450","600","4900","0","NIFTY","15824.05","30-Sep-2021","798.95","4800","0","0","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021PE16450.00","0","719","2","0","0","16450","0","5050","0","NIFTY","15824.05","16450",2021-07-23 01:22:42
"497","227.05","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE16450.00","0","0","0","0","0","16450","0","4800","0","NIFTY","15824.05","16-Sep-2021","821.95","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE16450.00","0","0","0","0","0","16450","0","4800","0","NIFTY","15824.05","16450",2021-07-23 01:22:42
"498","0.05","268425","0","0","-2.05","-25556","22-Jul-2021","OPTIDXNIFTY22-07-2021CE16500.00","25.31","0.05","24927","-97.6190476190476","-50.6229819939386","16500","0","601650","148917","NIFTY","15824.05","22-Jul-2021","695","300","660.3","3000","-140.85","-128","22-Jul-2021","OPTIDXNIFTY22-07-2021PE16500.00","61.11","695","53","-16.8511096488604","-70.7182320441989","16500","19950","16425","226","NIFTY","15824.05","16500",2021-07-23 01:22:42
"499","7","900","5.65","50","-3.25","161","05-Aug-2021","OPTIDXNIFTY05-08-2021CE16500.00","11.22","6.05","988","-34.9462365591398","19.4679564691657","16500","68450","26150","2639","NIFTY","15824.05","05-Aug-2021","676.5","50","665.95","100","-165.55","1","05-Aug-2021","OPTIDXNIFTY05-08-2021PE16500.00","22.29","687.45","7","-19.4079718640094","16.6666666666667","16500","6650","5950","4","NIFTY","15824.05","16500",2021-07-23 01:22:42
"500","10.5","50","10.15","50","-3.1","84","12-Aug-2021","OPTIDXNIFTY12-08-2021CE16500.00","9.85","10.5","109","-22.7941176470588","336","16500","13350","1800","156","NIFTY","15824.05","12-Aug-2021","774.25","4800","602.75","4800","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021PE16500.00","0","0","0","0","0","16500","4800","4800","0","NIFTY","15824.05","16500",2021-07-23 01:22:42
"501","2073.95","50","2042.25","100","116.6","1","30-Dec-2021","OPTIDXNIFTY30-12-2021CE14000.00","0","2038.15","1666.5","6.06801800629701","0.0600420294205944","14000","550","800","5","NIFTY","15824.05","30-Dec-2021","82.8","50","80.55","300","-18.05","39","30-Dec-2021","OPTIDXNIFTY30-12-2021PE14000.00","19.12","82","12878.5","-18.0409795102449","0.303750146033724","14000","21750","11100","270","NIFTY","15824.05","14000",2021-07-23 01:22:42
